x,y,sentiment
0.2519503253826978,0.20316004391339,positive
0.05989207671426841,0.12413494890686752,positive
0.04136548866879079,0.08526786260762298,negative
0.20176715008051507,0.06975110627510797,positive
0.11904340289718177,0.09784272508553404,positive
0.0872145650496787,0.18598648712431165,positive
0.07615326908497622,0.17733115630663107,positive
0.2099949710930952,0.12484160196104238,positive
0.07672851228573162,0.16123899323997873,positive
0.044174039859260564,0.08839718291725265,neutral
0.013585229015420981,0.02131686155181382,positive
0.1471818837165359,0.19806279223420306,positive
0.16745404851518145,0.025961318897630436,positive
0.01965670014488191,0.04634658521082655,positive
0.03387184071239195,0.04339328143359495,positive
0.15117473812207213,0.09875935199444097,positive
0.05706197242362474,0.1533626440745809,positive
0.1660517083064191,0.10628423358422505,positive
0.14731604369346116,0.1731242354179569,positive
0.04617581971262987,0.09306921222151987,positive
0.1184456216550613,0.22435330624341407,positive
0.05670471217275865,0.0996771758717543,positive
0.029468910108302823,0.06873176936103115,positive
0.10524709727032902,0.18941754113448606,positive
0.1646732603592512,0.1052007074946202,positive
0.08640869588887906,0.16848650198260157,positive
0.06315751552269529,0.0844069162286769,positive
0.04551858865966374,0.10693828458922872,positive
0.1073291903384709,0.10320844644101451,positive
0.06035270175895391,0.11524191238571194,positive
0.167945386778032,0.23781013847452998,positive
0.043138342401159345,0.08921025710028206,positive
0.17489957307445753,0.1443147035624622,positive
0.07222680110623293,0.10408680290857249,neutral
0.02610633207505647,0.06331953412291047,positive
0.08093910876208003,0.17915292342296363,positive
0.13127745743726701,0.09158357511510848,positive
0.03739876430523465,0.036493282705996125,negative
0.1473069484859348,0.14610845755747268,positive
0.2012916867653222,0.1195645252103465,positive
0.08556549527009628,0.16267665767719167,positive
0.03582393737640616,0.07824321049019514,negative
0.08603263711324517,0.16241593665823734,positive
0.04056751747300678,0.09465479330455151,positive
0.04494590368176058,0.08169300555500418,positive
0.052297568845986554,0.11876246769010185,positive
0.11274707211107335,0.24486116626856114,positive
0.048138491531302625,0.11721998730237292,positive
0.07076631991107657,0.13900811031185184,positive
0.004241045713652032,0.007791673492386129,negative
0.043514747315807074,0.08624091899954717,positive
0.15905379235546296,0.1508905728049641,positive
0.05568641068551507,0.10241508765690113,positive
0.1494179579542252,0.2042324435497694,positive
0.06633480333706343,0.16857991857203883,positive
0.08983300749412416,0.18745368511369795,positive
0.14087008045883426,0.1550071728091587,positive
0.04316860907560534,0.0825709129626905,positive
0.06602352764749733,0.12897462414629063,positive
0.23686586383644914,0.10385938423359005,positive
0.10222208863852693,-0.018511844598913755,negative
0.1380143637436054,0.1325341177444683,positive
0.16722843526194317,0.18083126187189408,positive
0.10598137913405876,0.24020468207093454,positive
0.10304907195391229,0.17980717860953557,positive
0.050357986396845425,0.09555148338840318,positive
0.10711572819716747,0.057012988732738565,positive
0.11048068917029728,0.06071891337834772,positive
0.06198627394570678,0.12749900407488926,positive
0.0309994572338295,0.05755933732460048,negative
0.08076891524335557,0.14261393033053993,positive
0.12585425381383483,0.23343110989806926,positive
0.0025671635725006345,0.0036568266262825442,neutral
0.07606434740866676,0.1380971709720805,negative
0.026586346814559944,0.060464378973705234,positive
0.12617885790601513,0.10693009264802225,positive
0.09173758641919758,0.1640055242518034,positive
0.19614219626599091,0.06602540576580784,positive
0.08985565479431637,0.18929618711667026,negative
0.06181153409320397,0.09208094708210618,negative
0.023771260408879974,0.042924202017834256,negative
0.11262222857474867,0.23169596501313594,positive
0.06699006619174853,0.1762015016919618,positive
0.0652174868441,0.0034352535672979552,positive
0.048847686009941715,0.09068864221737716,positive
0.10740942723230068,0.24480211538118588,positive
0.26891298469228586,0.034598330422458114,positive
0.08331156386570672,0.1696705931304289,positive
0.07091367103802644,0.1697298457450966,positive
0.18418292487259716,0.10971314579389559,positive
0.06622170601424487,0.11531241693907363,positive
0.10723254970021838,0.1994925782187437,positive
0.1649651442988791,0.11686333184027081,positive
0.05609105745360146,0.12933765678175713,positive
0.05314642617935462,0.10168989049529317,negative
0.09309635248889567,0.08231296550098842,negative
0.11367985742918418,0.09320907439787737,positive
0.06456468428569191,0.1606076326455698,positive
0.04301754521525233,0.06580926312409544,negative
0.09389015441664224,0.1552630669853308,negative
0.1550620564253357,0.18155465766356949,positive
0.06473211766407864,0.08682521739975871,negative
0.08552103744171653,0.15870716758769218,positive
0.06227019599685579,0.14419801964530418,positive
0.10995636191866226,0.19040056715389173,positive
0.08668895406432056,0.1727606758157082,positive
0.05062883436393917,0.10631592056569591,positive
0.11489178638198048,0.002820252294815789,negative
0.1197841747387988,0.04420973868875958,positive
0.014096960405133764,0.027071932541521737,negative
0.17395909134221268,0.15501416956142408,positive
0.14121834480398893,0.11714999953494654,neutral
0.026100402223490186,0.049530325994656794,neutral
0.1014086864005317,0.06538677959292538,negative
0.010401201932217928,0.012595183296563619,negative
0.03675946229938253,0.06960715089548689,positive
0.01916918914747069,0.03861293721957138,negative
0.1665746831528258,0.16976691023716778,positive
0.12026266732938168,0.08037398700649126,positive
0.07782616814505541,0.13278292027876065,positive
